E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/f2b5ad4c.jpg,10,0,1046,612,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/3bf857ac.jpg,2,19,1045,411,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/e30bd230.jpg,16,187,966,437,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/f08d46f5.jpg,43,38,1030,483,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/364dd7a1.jpg,20,71,1022,481,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/06ed0f2e.jpg,21,223,1044,516,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/210c91fd.jpg,6,11,1047,329,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/0078af23.jpg,12,27,1011,452,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/01ec6749.jpg,348,341,754,457,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/2cb0e816.jpg,38,193,990,484,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/055b8460.jpg,14,14,1040,290,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/56ee0398.jpg,47,241,1007,393,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/435629c1.jpg,15,74,1030,364,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/42167c4e.jpg,30,105,662,259,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/07a2d97d.jpg,14,7,1036,370,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/7f1269c9.jpg,0,26,1026,443,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/3bbb907b.jpg,240,100,780,566,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/fae8e8dd.jpg,52,129,1026,385,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/183ea97f.jpg,12,6,1042,307,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/7a8d8b83.jpg,106,139,938,464,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/427cb01b.jpg,34,159,959,426,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/06b62519.jpg,27,21,1016,593,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/77a03675.jpg,17,121,790,260,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/9bfc52f0.jpg,11,117,683,334,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/44f9bfe0.jpg,51,139,998,342,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/0091c92b.jpg,242,231,817,407,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/c8793f8c.jpg,7,7,1042,226,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/193ae7a0.jpg,36,188,1037,487,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/c3e1a0ef.jpg,131,256,929,520,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/870e3710.jpg,0,10,1040,201,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/a2795cc7.jpg,300,102,788,337,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/b7f86dac.jpg,49,112,1010,491,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/5fa3257d.jpg,4,12,1032,317,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/81003525.jpg,37,57,942,314,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/9bdc7d52.jpg,66,217,925,439,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/b55dfdc6.jpg,16,76,735,206,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/ddb6d9d5.jpg,31,140,1026,440,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/004c5fb9.jpg,4,22,1029,386,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/b7e032c9.jpg,8,11,427,126,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/51205ad0.jpg,13,156,1042,424,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/2e0a1246.jpg,50,41,893,462,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/398ca0ad.jpg,36,170,871,352,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/a5143f10.jpg,6,7,1036,331,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/997c805c.jpg,347,270,766,389,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/b60f2b3e.jpg,222,122,325,191,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/1d7454da.jpg,6,7,1034,256,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/3033ec6e.jpg,173,130,880,408,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/374aaece.jpg,16,17,987,313,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/a64ed124.jpg,179,394,873,620,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/412a41d3.jpg,16,89,982,454,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/24f54e6b.jpg,67,150,582,224,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/248dd355.jpg,73,166,967,432,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/1323a889.jpg,32,106,928,562,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/c9934c7b.jpg,6,7,1042,382,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/2e3d5871.jpg,9,17,1023,258,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/48267b4b.jpg,1,54,1049,615,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/4fb49588.jpg,19,12,382,190,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/7916c085.jpg,7,132,1039,460,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/87d51fd9.jpg,6,14,1039,333,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/1280618a.jpg,90,171,995,430,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/32aba2a8.jpg,11,2,1048,318,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/a02ee0c9.jpg,41,199,1005,604,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/9bb6f188.jpg,3,14,1043,360,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/4bc0b1fe.jpg,0,45,1047,354,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/84bf94be.jpg,27,60,1030,343,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/0035632e.jpg,9,21,817,391,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/8b125a35.jpg,2,129,695,316,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/05f7a40d.jpg,16,100,1036,312,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/01981e98.jpg,2,7,1041,480,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/cfa95e0b.jpg,210,205,675,306,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/13b06c5d.jpg,132,13,933,439,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/9ea2284f.jpg,34,214,991,428,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/a19b2e6c.jpg,176,3,999,285,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/561ab2d0.jpg,145,170,937,456,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/56b78981.jpg,79,175,962,502,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/5fcdc987.jpg,256,71,879,498,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/c780d655.jpg,11,13,1042,395,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/b64a21a4.jpg,3,100,1047,253,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/506e4452.jpg,29,26,650,273,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/33100a5b.jpg,95,181,965,438,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/a36b77bf.jpg,33,183,966,518,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/25a938fb.jpg,120,111,876,537,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/9dcabf36.jpg,109,372,906,612,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/302a5b93.jpg,330,269,748,421,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/69298d48.jpg,7,30,1035,389,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/91641ee3.jpg,28,14,1040,172,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/03a3593c.jpg,14,137,968,438,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/9354bc4e.jpg,8,77,872,328,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/057644d1.jpg,32,142,1020,498,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/0267139c.jpg,5,11,818,216,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/0639d07c.jpg,2,8,1041,200,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/67467122.jpg,13,30,1042,328,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/de2e860e.jpg,11,9,1043,270,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/347196cb.jpg,65,147,948,442,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/f16597f6.jpg,8,13,1040,394,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/0025e8c2.jpg,118,213,874,409,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/152b90d0.jpg,79,49,997,261,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/0fb4c4dd.jpg,37,576,602,699,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/2026f029.jpg,61,276,987,459,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/112fab67.jpg,3,2,1034,185,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/9ecb6f18.jpg,20,210,1035,460,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/b76fe435.jpg,15,161,1041,475,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/f3d5e3f6.jpg,54,38,1025,506,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/d963ea87.jpg,9,174,1041,372,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/cc6274ff.jpg,57,97,1025,490,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/667a6ea6.jpg,12,4,1043,318,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/dbcdd8b1.jpg,54,123,995,465,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/ad8a0b2a.jpg,19,233,1030,386,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/5efae38d.jpg,66,138,892,370,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/f3a88715.jpg,45,71,956,362,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/9e5c2d3a.jpg,17,142,1019,481,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/03d0f974.jpg,12,6,1038,547,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/9e7640b8.jpg,274,363,901,505,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/03c696a6.jpg,6,6,1045,438,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/c837a3ef.jpg,48,107,979,392,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/859f8f96.jpg,28,28,1037,464,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/db7c77c9.jpg,89,251,967,545,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/a67e4eb7.jpg,114,219,974,521,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/9ab0d800.jpg,18,141,1027,350,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/2c91b1fd.jpg,58,146,967,376,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/3df059a0.jpg,15,17,1029,310,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/3e0572ad.jpg,2,3,1045,378,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/005c57e7.jpg,63,162,755,320,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/70e2e892.jpg,4,187,1043,511,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/f506c885.jpg,18,145,1032,358,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/2ae84e50.jpg,6,6,1036,307,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/1fe58f01.jpg,18,47,1027,374,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/01e490cf.jpg,13,68,963,512,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/71d9b297.jpg,14,5,1045,292,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/8b31d1e6.jpg,24,36,1032,211,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/04b88a95.jpg,4,171,1040,389,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/3c055672.jpg,7,13,1039,355,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/74043d17.jpg,4,22,1042,338,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/ea999934.jpg,40,225,1014,418,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/f9b36f4b.jpg,39,61,1043,375,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/1fbf0d71.jpg,18,25,1020,295,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/2379ef58.jpg,5,12,1044,310,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/13803f71.jpg,9,8,1045,344,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/465217a2.jpg,20,131,1020,364,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/0dbbc244.jpg,39,122,1032,519,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/8ddccb8e.jpg,44,118,953,433,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/2899387b.jpg,76,130,972,460,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/e0d6b877.jpg,172,17,908,421,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/70b613f0.jpg,4,7,1046,263,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/be504bb3.jpg,18,61,1036,465,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/62c8b6cc.jpg,50,161,709,279,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/d5937fd7.jpg,5,12,1028,314,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/e90e1470.jpg,5,20,1037,240,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/05651187.jpg,4,11,578,230,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/e7318d2d.jpg,13,183,1027,459,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/b50c1e4b.jpg,81,111,935,272,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/1417b473.jpg,17,71,1044,216,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/900663a3.jpg,20,93,1040,398,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/840a6b0a.jpg,24,31,1032,259,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/de3c2de1.jpg,2,2,1043,344,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/6a179092.jpg,20,10,1046,314,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/3db3a623.jpg,67,116,850,464,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/a885f9d7.jpg,242,290,569,408,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/040898fc.jpg,14,7,1044,230,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/01e25788.jpg,14,14,1032,280,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/042fa04b.jpg,11,18,915,315,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/04fcc7f0.jpg,13,2,858,397,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/8e11da15.jpg,7,11,1046,245,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/7dea57a7.jpg,6,12,1043,368,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/6bcf91e5.jpg,14,25,1038,380,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/0bd0a563.jpg,17,83,822,362,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/b1b9f9b9.jpg,42,100,997,404,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/475b2bd2.jpg,36,168,998,468,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/3cb1fd98.jpg,11,13,1035,313,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/214851a2.jpg,28,185,1015,347,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/6d82e3d0.jpg,3,12,1035,343,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/05ebc21b.jpg,8,16,1040,254,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/02529c95.jpg,4,17,1033,282,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/56eb1021.jpg,40,253,1018,447,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/4bf85217.jpg,20,112,684,341,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/7b013fb0.jpg,144,44,892,521,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/064d2674.jpg,5,3,1040,441,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/3c1d8573.jpg,14,33,683,258,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/7d06dd74.jpg,14,13,1023,369,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/6b3f8d8a.jpg,37,67,997,288,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/04c73b64.jpg,56,112,1004,527,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/00acb5a9.jpg,16,32,561,196,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/9d6aba0d.jpg,36,138,1003,478,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/06176b42.jpg,47,93,1033,430,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/079e4dad.jpg,8,159,875,412,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/3153b972.jpg,8,11,1044,257,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/801ae908.jpg,8,15,1043,193,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/9c25071a.jpg,96,192,901,436,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/6c7c7838.jpg,9,128,1034,458,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/b300713b.jpg,5,7,1038,301,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/8e232bdf.jpg,23,55,990,531,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/70f6957b.jpg,10,21,1034,377,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/04aaf2f9.jpg,210,106,854,437,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/68383087.jpg,32,156,868,405,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/047b1d89.jpg,12,27,1031,167,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/45966756.jpg,26,81,1018,321,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/2016301c.jpg,175,7,931,579,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/307d8841.jpg,103,297,927,507,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/825cdfac.jpg,1,3,1035,437,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/c31459be.jpg,4,28,1027,292,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/02558f3a.jpg,227,250,802,381,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/c9dd23b9.jpg,36,63,1036,364,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/02916b71.jpg,59,28,1000,445,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/05eb989c.jpg,41,32,1015,354,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/bd91e244.jpg,73,72,992,415,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/7470a86a.jpg,272,348,693,449,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/0375c878.jpg,43,53,1012,373,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/8a445028.jpg,0,22,1018,315,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/580acadb.jpg,17,61,1022,354,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/03fe05bc.jpg,27,29,1020,208,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/0320e985.jpg,21,137,1033,414,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/0bc914f7.jpg,67,52,1035,439,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/3f461c80.jpg,13,27,1032,331,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/d939f00a.jpg,9,178,1033,453,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/22a9606a.jpg,20,8,1036,320,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/ccc9abf7.jpg,84,243,915,440,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/65f62206.jpg,58,10,342,183,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/480eb68b.jpg,44,199,998,434,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/1b5f7f86.jpg,109,298,933,494,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/f6ab48ac.jpg,9,7,1041,222,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/7c863c00.jpg,134,41,898,608,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/c392e2e5.jpg,37,73,885,324,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/34cda315.jpg,87,155,949,423,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/4c65a798.jpg,2,7,1047,448,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/0523d3a2.jpg,28,33,1032,269,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/6e3126d2.jpg,233,260,857,340,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/1c2e3696.jpg,3,7,1036,348,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/37251e8c.jpg,14,16,1036,318,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/45147d9a.jpg,150,240,923,477,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/7f9d8c85.jpg,190,31,806,547,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/d2086afb.jpg,5,29,1037,244,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/4f04dff8.jpg,5,2,1042,341,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/633af56a.jpg,2,14,1036,352,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/02a12b73.jpg,4,5,1041,245,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/05d10f3f.jpg,11,117,760,274,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/787d048c.jpg,11,33,670,174,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/b8e8d9a3.jpg,22,63,1023,343,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/c97b3d74.jpg,5,32,1038,387,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/b8ce9810.jpg,53,89,679,206,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/bd05211a.jpg,8,209,1029,419,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/22374612.jpg,7,70,1035,382,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/68f84490.jpg,97,201,908,513,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/4436a6a1.jpg,22,88,549,272,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/15102f73.jpg,213,206,853,436,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/33f18b7f.jpg,58,18,955,402,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/842d96d1.jpg,19,63,510,225,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/74e83810.jpg,5,8,1040,231,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/c44e6708.jpg,24,121,1012,379,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/32b6748b.jpg,48,145,1005,497,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/1afff181.jpg,1,24,1026,352,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/a8a0e648.jpg,78,160,956,442,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/7640ad49.jpg,20,15,720,150,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/0237ca7a.jpg,40,173,1008,422,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/cb8f5fc6.jpg,21,80,1034,465,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/06c5c28e.jpg,17,13,851,276,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/8184b6ee.jpg,41,49,995,394,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/0496e682.jpg,15,15,1037,370,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/02608d7a.jpg,16,24,918,396,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/dc9af714.jpg,231,169,702,384,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/edd51094.jpg,9,114,1015,493,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/3ae0a294.jpg,6,10,1034,194,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/b1a3575f.jpg,250,322,721,406,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/12a52f1e.jpg,49,188,995,377,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/a5855f68.jpg,63,95,922,438,whale
